,visitor_id,date_time,location,ins_factor,product_prices,tra_rec_index,ins_rec_index,order_price
611,64d5249c-1754-4a63-97e0-24c4196d7378,2020-12-03 06:51:46,New York,1,"[12, 10, 20, 21, 29, 17, 18, 26, 23, 27]","[10, 5, 1, 9, 3, 4, 6, 2, 8]",[7],87
612,9b930bb4-c0d1-46a6-adc4-54579675fde4,2020-12-03 06:51:46,Georgia,2,"[14, 24, 17, 11, 15, 21, 23, 25, 29, 20]","[8, 1, 5, 9, 2, 6, 7, 10]","[3, 4]",15
613,8d7f49a5-ebda-4cf8-8753-b1e02542f77e,2020-12-03 06:51:46,Texas,8,"[21, 18, 12, 24, 16, 29, 13, 10, 25, 27]","[10, 8]","[9, 6, 1, 3, 2, 7, 4, 5]",62
614,0cbc7a72-2008-43d9-b69e-af398bf724d3,2020-12-03 06:51:46,Georgia,3,"[13, 12, 21, 18, 25, 29, 28, 23, 26, 16]","[1, 4, 7, 8, 5, 2, 3]","[9, 10, 6]",55
615,b10b006e-e50c-413e-a9ab-7d41048951fb,2020-12-03 06:51:46,Florida,4,"[20, 25, 26, 29, 11, 24, 22, 14, 17, 13]","[2, 9, 6, 4, 1, 10]","[7, 8, 5, 3]",12
616,e682481f-6f23-4bef-96ef-2a8a39ca5bd5,2020-12-03 06:51:46,New York,1,"[17, 25, 18, 20, 27, 13, 23, 15, 16, 19]","[9, 4, 2, 1, 8, 7, 6, 10, 3]",[5],32
617,78596114-5d59-4da7-84e3-38e55c2a8bf0,2020-12-03 06:51:46,California,6,"[10, 29, 14, 19, 25, 18, 17, 12, 13, 23]","[9, 6, 2, 5]","[3, 8, 4, 1, 7, 10]",29
618,a0c01d20-0843-44fe-bb2a-96c287772744,2020-12-03 06:51:46,Georgia,3,"[18, 20, 21, 17, 29, 28, 26, 24, 25, 11]","[4, 2, 10, 5, 6, 1, 3]","[8, 7, 9]",5
619,9ee2c047-5dea-447c-a02e-300015a1c4e3,2020-12-03 06:51:46,Georgia,2,"[27, 11, 15, 18, 21, 29, 26, 23, 22, 14]","[8, 6, 1, 7, 5, 3, 9, 2]","[4, 10]",36
620,40e9d815-55b2-44b3-82ec-85d8b0e295cb,2020-12-03 06:51:46,New York,5,"[23, 10, 25, 22, 24, 26, 27, 14, 21, 12]","[7, 8, 10, 3, 9]","[5, 6, 2, 4, 1]",75
621,8269a08b-2864-4a66-bab0-6c36ef9ee528,2020-12-03 06:51:46,Texas,1,"[22, 27, 14, 19, 21, 15, 26, 29, 12, 20]","[1, 3, 6, 9, 2, 8, 5, 7, 4]",[10],83
622,38131b4a-a3a0-49d4-ac46-c4a06d55b775,2020-12-03 06:51:46,California,10,"[25, 22, 20, 27, 10, 29, 14, 16, 23, 24]",[],"[6, 4, 7, 10, 8, 5, 9, 3, 1, 2]",24
623,ab75ac5a-30b8-4514-9512-64faf9f4b369,2020-12-03 06:51:46,Florida,7,"[22, 12, 20, 27, 23, 21, 10, 24, 25, 13]","[9, 6, 8]","[2, 10, 3, 7, 5, 4, 1]",58
624,ff5934e0-cf9b-421d-b8e1-23d2786da69f,2020-12-03 06:51:46,Texas,6,"[26, 29, 23, 17, 28, 25, 19, 12, 14, 27]","[4, 7, 10, 6]","[9, 8, 1, 5, 3, 2]",16
625,6be5dc18-06be-470d-8d74-e378df469785,2020-12-03 06:51:46,New York,6,"[10, 18, 22, 23, 29, 21, 16, 12, 28, 14]","[5, 10, 8, 1]","[3, 9, 4, 7, 2, 6]",57
626,38d2c7d0-4bce-4cd2-80c9-5e8d68b0b7ce,2020-12-03 06:51:46,Texas,9,"[11, 28, 25, 27, 15, 18, 13, 16, 23, 24]",[1],"[2, 5, 3, 4, 6, 7, 8, 9, 10]",92
627,3d97bb22-269a-41f0-bdea-d278e6c4f74c,2020-12-03 06:51:46,Florida,2,"[12, 13, 29, 17, 27, 25, 20, 24, 22, 26]","[10, 9, 4, 5, 8, 1, 3, 7]","[6, 2]",61
628,582c739c-6587-4608-bbe2-24010abb4f98,2020-12-03 06:51:46,California,5,"[10, 18, 28, 23, 11, 14, 24, 26, 19, 20]","[1, 5, 2, 7, 9]","[8, 6, 4, 10, 3]",17
629,94160609-0207-471e-b7f1-93c41033eb99,2020-12-03 06:51:46,New York,6,"[26, 27, 17, 13, 11, 19, 18, 25, 21, 10]","[10, 1, 2, 8]","[7, 6, 3, 4, 5, 9]",18
630,7f29493d-21c7-4ba3-baf7-55d87d11ddcd,2020-12-03 06:51:46,Texas,3,"[13, 10, 20, 17, 15, 26, 18, 14, 12, 22]","[6, 3, 7, 1, 10, 8, 5]","[4, 9, 2]",56
631,e8ecaf22-5d72-428f-96d0-aa7f374b1fd2,2020-12-03 06:51:46,Texas,9,"[19, 22, 14, 11, 29, 17, 13, 25, 16, 12]",[2],"[5, 8, 4, 6, 9, 7, 1, 3, 10]",60
632,792cfa9c-ac37-4538-b4e3-6c2c14a25020,2020-12-03 06:51:46,Texas,8,"[14, 18, 22, 21, 19, 11, 10, 15, 17, 20]","[3, 9]","[2, 5, 8, 6, 4, 1, 7, 10]",74
633,7463e437-f439-4d1d-bffe-510a94b3d34b,2020-12-03 06:51:46,California,9,"[11, 13, 27, 17, 15, 10, 18, 12, 21, 14]",[2],"[6, 4, 9, 8, 5, 1, 10, 3, 7]",67
634,7eecb6cb-0b23-49ad-8c69-71b46b90837e,2020-12-03 06:51:46,Georgia,7,"[17, 21, 14, 12, 18, 23, 22, 15, 20, 19]","[10, 9, 3]","[4, 5, 7, 6, 8, 1, 2]",17
635,b12a8eab-e092-4930-8d01-241f5a9c448c,2020-12-03 06:51:46,Georgia,5,"[18, 17, 25, 22, 29, 11, 13, 12, 24, 19]","[3, 6, 8, 9, 10]","[4, 5, 1, 7, 2]",98
636,3f84193e-2850-4427-9bf0-9e998f0ff569,2020-12-03 06:51:46,California,9,"[24, 23, 15, 25, 16, 19, 22, 20, 11, 26]",[10],"[6, 4, 1, 2, 5, 8, 7, 3, 9]",87
637,539d6dcc-5307-413b-a26c-c16d9a78150d,2020-12-03 06:51:46,Georgia,7,"[28, 24, 20, 22, 13, 16, 23, 15, 11, 18]","[3, 2, 4]","[9, 5, 7, 6, 1, 10, 8]",86
638,53429c1e-cd38-40de-b7cb-29bd9700b5cb,2020-12-03 06:51:46,Georgia,7,"[24, 10, 16, 11, 15, 29, 18, 21, 27, 19]","[9, 8, 5]","[4, 2, 6, 7, 3, 10, 1]",24
639,e05d9b6c-83a6-48d6-93d7-1382582ce877,2020-12-03 06:51:46,Texas,9,"[24, 21, 10, 12, 15, 25, 17, 20, 19, 22]",[7],"[1, 2, 10, 6, 3, 5, 4, 8, 9]",13
640,ed32094f-7ebf-41a0-80e6-c9abf87d8e95,2020-12-03 06:51:46,California,4,"[12, 27, 17, 18, 16, 21, 29, 23, 20, 22]","[7, 3, 6, 8, 5, 4]","[2, 9, 10, 1]",21
641,a83112cb-21e3-4ac5-9068-5c83a63fbb2e,2020-12-03 06:51:46,Georgia,7,"[24, 25, 22, 20, 11, 18, 27, 14, 29, 21]","[9, 6, 1]","[3, 8, 10, 7, 2, 4, 5]",77
642,c8dce26e-eb74-4913-ad42-9b4684f12829,2020-12-03 06:51:46,Texas,5,"[15, 21, 24, 13, 19, 20, 12, 22, 23, 29]","[9, 3, 8, 4, 2]","[5, 7, 10, 1, 6]",15
643,a326d755-96af-4395-b9d5-584b8fc36699,2020-12-03 06:51:46,New York,10,"[15, 17, 21, 14, 16, 12, 18, 13, 20, 29]",[],"[7, 4, 6, 5, 1, 3, 2, 10, 8, 9]",10
644,9e4db53b-87d8-4c90-8f48-17ff08714306,2020-12-03 06:51:46,California,2,"[17, 29, 25, 27, 20, 12, 15, 26, 28, 11]","[7, 3, 8, 9, 6, 4, 5, 2]","[10, 1]",44
645,5187516e-71ba-4454-8edd-6677fe0cbd13,2020-12-03 06:51:46,Texas,6,"[17, 14, 29, 11, 12, 15, 22, 10, 13, 21]","[2, 4, 8, 3]","[9, 1, 10, 6, 7, 5]",2
646,60ee7806-7b15-4cc6-b0a0-1e0abe37a44e,2020-12-03 06:51:46,Georgia,5,"[27, 19, 16, 14, 24, 26, 28, 29, 10, 18]","[4, 10, 2, 1, 3]","[7, 5, 8, 6, 9]",8
647,a439fed4-baa4-4aae-93fe-f6a32f5ff934,2020-12-03 06:51:46,Georgia,2,"[24, 14, 19, 16, 10, 18, 13, 28, 23, 11]","[4, 3, 7, 1, 8, 2, 10, 6]","[9, 5]",70
648,6a09f121-dc46-4d49-bd4d-227d24cc9b8d,2020-12-03 06:51:46,California,1,"[13, 17, 22, 27, 18, 12, 21, 10, 29, 20]","[3, 4, 5, 6, 7, 10, 9, 2, 1]",[8],84
649,e20bf996-787f-4af6-baa2-1768098e9940,2020-12-03 06:51:46,New York,10,"[13, 17, 26, 14, 28, 29, 19, 27, 22, 12]",[],"[2, 6, 4, 9, 7, 8, 3, 1, 5, 10]",43
650,20d05619-d988-4662-af9f-aa5a6c7c4727,2020-12-03 06:51:46,Texas,9,"[28, 10, 17, 24, 11, 19, 13, 15, 16, 18]",[1],"[10, 9, 3, 4, 8, 7, 6, 2, 5]",58
651,147e9b00-b7a4-43cb-ba30-8beab84e9af7,2020-12-03 06:51:46,Florida,4,"[15, 23, 24, 21, 18, 28, 27, 11, 13, 17]","[9, 10, 1, 8, 7, 3]","[2, 5, 4, 6]",78
652,24c09c50-4ae8-4488-8275-e9c45e3a829d,2020-12-03 06:51:46,California,9,"[19, 12, 24, 18, 16, 25, 21, 27, 11, 10]",[5],"[9, 7, 6, 2, 4, 10, 8, 3, 1]",36
653,68c35a0a-4bb4-4a16-90d7-86c19e5289ac,2020-12-03 06:51:46,New York,6,"[18, 12, 25, 13, 11, 27, 24, 15, 29, 10]","[8, 2, 9, 3]","[1, 10, 4, 6, 5, 7]",9
654,0534d70f-9b51-46b1-9a92-bee27cfeae59,2020-12-03 06:51:46,Florida,6,"[25, 16, 29, 22, 13, 18, 17, 27, 23, 26]","[9, 4, 2, 1]","[7, 6, 10, 3, 8, 5]",30
655,7bb8add0-1245-446e-8e51-d896b8821f73,2020-12-03 06:51:46,Florida,3,"[29, 19, 14, 26, 23, 27, 20, 25, 10, 17]","[2, 6, 8, 5, 9, 3, 1]","[4, 7, 10]",35
656,d8ca03a7-3841-4b0f-bb1b-568b2b7b6940,2020-12-03 06:51:46,California,5,"[18, 29, 11, 23, 20, 19, 21, 24, 12, 27]","[5, 9, 1, 8, 3]","[7, 6, 2, 4, 10]",1
657,b61f4eea-969d-48dc-b732-7b2a334da669,2020-12-03 06:51:47,New York,4,"[18, 14, 12, 25, 15, 20, 10, 11, 29, 21]","[10, 7, 2, 1, 3, 5]","[6, 4, 8, 9]",29
658,3d64ced8-5f08-4e5d-a220-47034e01c61a,2020-12-03 06:51:47,California,4,"[24, 11, 17, 28, 29, 15, 22, 12, 27, 26]","[7, 9, 5, 3, 1, 10]","[8, 2, 4, 6]",33
659,6c48690d-5f42-475e-bb26-cee6900c27c9,2020-12-03 06:51:47,Georgia,7,"[15, 25, 13, 10, 29, 27, 16, 18, 14, 21]","[10, 6, 3]","[8, 9, 2, 7, 5, 1, 4]",35
660,df1ad905-63b0-4e4a-911f-809f28de3e57,2020-12-03 06:51:47,California,2,"[19, 10, 20, 29, 18, 21, 12, 26, 16, 22]","[1, 3, 10, 7, 8, 2, 9, 6]","[5, 4]",72
661,3f99d40c-e346-4e81-9047-967f6e6d9f24,2020-12-03 06:51:47,California,2,"[27, 26, 16, 19, 17, 14, 25, 11, 24, 12]","[3, 8, 2, 4, 10, 5, 6, 7]","[1, 9]",16
662,4d1f03d5-93f4-4cce-80d1-e4a2ebc5f3f9,2020-12-03 06:51:47,California,6,"[29, 26, 15, 22, 12, 10, 16, 11, 27, 20]","[8, 1, 10, 9]","[4, 6, 5, 3, 2, 7]",17
663,73df2d80-0341-4dbe-8e81-00ef0a089570,2020-12-03 06:51:47,Florida,5,"[10, 12, 27, 17, 24, 13, 16, 11, 22, 23]","[4, 8, 2, 10, 5]","[7, 9, 6, 1, 3]",16
664,81539d20-3acd-44ea-8daa-f9c7f56ab2c1,2020-12-03 06:51:47,Florida,9,"[22, 28, 13, 25, 10, 20, 27, 12, 11, 14]",[9],"[5, 8, 2, 4, 6, 7, 3, 10, 1]",42
665,0b0f0914-c4c0-440b-b06e-71ec3ba5c57d,2020-12-03 06:51:47,Georgia,6,"[26, 14, 12, 18, 11, 19, 20, 28, 23, 16]","[10, 3, 8, 6]","[2, 5, 1, 4, 9, 7]",78
666,48d51dad-a8e4-493f-94f7-7433688b5cb8,2020-12-03 06:51:47,Florida,7,"[20, 22, 25, 29, 12, 10, 21, 18, 26, 16]","[7, 4, 5]","[10, 6, 1, 3, 8, 2, 9]",62
667,aa2feae5-62ca-4c7b-b239-f53dd761830c,2020-12-03 06:51:47,Georgia,2,"[21, 17, 26, 29, 18, 19, 27, 20, 14, 25]","[7, 5, 10, 1, 4, 8, 6, 9]","[2, 3]",27
668,e1e1b030-dc9d-4639-b52f-9cab983896f2,2020-12-03 06:51:47,Florida,7,"[28, 10, 26, 17, 21, 11, 25, 14, 20, 27]","[3, 4, 9]","[5, 8, 10, 6, 7, 2, 1]",98
669,47926eb4-1afd-44ee-9d1f-a05a4f57a287,2020-12-03 06:51:47,New York,5,"[27, 24, 18, 29, 19, 10, 22, 12, 28, 16]","[5, 3, 8, 9, 10]","[7, 1, 6, 2, 4]",46
670,10504fb3-8a6a-4add-b0eb-69a622aec9cf,2020-12-03 06:51:47,Texas,10,"[23, 16, 12, 11, 22, 20, 10, 14, 28, 17]",[],"[8, 5, 10, 9, 3, 2, 7, 1, 6, 4]",48
671,04e1d72c-7ab3-4f2b-9038-3139d0bbcced,2020-12-03 06:51:47,Georgia,10,"[28, 15, 17, 12, 20, 23, 14, 19, 16, 11]",[],"[1, 4, 6, 2, 8, 10, 5, 7, 3, 9]",61
672,2c87a7dd-6284-4ce5-af32-8b9ccaf7ac0f,2020-12-03 06:51:47,Florida,5,"[27, 28, 11, 12, 19, 22, 18, 17, 16, 25]","[5, 8, 1, 3, 10]","[2, 7, 4, 6, 9]",99
673,0cfb7da3-cb81-44dd-b2e8-59c136692856,2020-12-03 06:51:47,Georgia,4,"[13, 22, 16, 10, 25, 23, 12, 21, 27, 20]","[5, 1, 4, 6, 2, 9]","[10, 3, 7, 8]",23
674,129c305f-6c83-460a-af61-6707c7f8bc61,2020-12-03 06:51:47,Georgia,4,"[19, 18, 11, 24, 23, 15, 21, 20, 16, 22]","[1, 2, 10, 9, 8, 7]","[6, 4, 5, 3]",42
675,682a4be6-eddc-4d63-8651-85e29bb1d7cb,2020-12-03 06:51:47,Florida,6,"[25, 24, 11, 23, 14, 18, 26, 22, 12, 21]","[1, 5, 3, 9]","[4, 10, 7, 8, 6, 2]",3
676,11475e06-8887-4570-9d9d-c6d2d9061c93,2020-12-03 06:51:47,Florida,1,"[17, 16, 28, 11, 29, 26, 24, 23, 19, 14]","[6, 10, 8, 7, 1, 2, 9, 3, 4]",[5],98
677,fc44fcbd-3f6a-4f9b-9653-3d2cad8c1ddf,2020-12-03 06:51:47,Florida,7,"[29, 11, 24, 26, 18, 27, 28, 21, 16, 12]","[10, 2, 7]","[4, 6, 3, 5, 9, 1, 8]",14
678,7cf353b3-f0df-40a7-90a0-27f587e7d8aa,2020-12-03 06:51:47,Georgia,2,"[13, 24, 15, 10, 28, 25, 20, 14, 12, 17]","[8, 3, 2, 10, 7, 5, 1, 9]","[6, 4]",85
679,842d2343-a758-46d3-b024-00d224ba9c3d,2020-12-03 06:51:47,New York,3,"[21, 28, 16, 22, 14, 10, 11, 12, 26, 23]","[3, 8, 7, 1, 4, 6, 5]","[9, 10, 2]",24
680,04df5830-2021-4a95-a94d-8b165bf321c1,2020-12-03 06:51:47,New York,6,"[29, 13, 15, 22, 14, 11, 17, 18, 10, 21]","[6, 7, 8, 4]","[2, 1, 10, 3, 9, 5]",83
681,1ca0e9a1-b0f2-47fd-b127-93be00e1b58b,2020-12-03 06:51:47,Georgia,5,"[28, 26, 11, 20, 27, 19, 25, 17, 13, 10]","[6, 9, 8, 4, 7]","[1, 3, 2, 10, 5]",54
682,31c87acd-8936-40ce-a61f-4f10954f5fea,2020-12-03 06:51:47,California,4,"[22, 17, 24, 25, 12, 19, 14, 15, 23, 10]","[4, 2, 9, 5, 7, 1]","[6, 8, 10, 3]",28
683,2b1c889d-bb44-4dc5-82e4-134f52871935,2020-12-03 06:51:47,Georgia,5,"[12, 18, 14, 17, 28, 24, 20, 13, 10, 11]","[2, 4, 1, 6, 7]","[10, 5, 9, 8, 3]",9
684,294e457d-7fa6-45f9-8521-49de054db505,2020-12-03 06:51:47,Georgia,10,"[17, 24, 10, 22, 13, 23, 12, 16, 11, 20]",[],"[5, 4, 10, 3, 2, 9, 8, 1, 7, 6]",89
685,830572ce-c499-4474-ba42-c3a0c144379d,2020-12-03 06:51:47,New York,1,"[10, 28, 26, 14, 24, 15, 29, 21, 11, 13]","[9, 10, 6, 1, 2, 7, 4, 8, 3]",[5],94
686,9d47e988-33da-4481-8044-3759c00ddc57,2020-12-03 06:51:47,Texas,4,"[13, 12, 23, 16, 28, 11, 17, 18, 14, 27]","[8, 7, 4, 9, 2, 1]","[3, 5, 10, 6]",66
687,5f180506-5af2-44b5-a1d5-e7a8b9d092e4,2020-12-03 06:51:47,California,4,"[11, 19, 20, 13, 14, 12, 22, 26, 27, 28]","[8, 7, 4, 6, 1, 10]","[2, 3, 9, 5]",48
688,3bac4877-078d-4891-a0f0-2787f11f4c07,2020-12-03 06:51:47,New York,8,"[10, 24, 27, 14, 16, 18, 29, 20, 19, 25]","[6, 4]","[1, 2, 7, 9, 8, 3, 5, 10]",49
689,866d64f5-37ce-4cc3-96fa-8509863c0140,2020-12-03 06:51:47,Texas,6,"[14, 29, 22, 20, 17, 13, 15, 16, 18, 19]","[7, 1, 3, 4]","[2, 10, 9, 5, 8, 6]",83
690,d30071b0-b930-4569-a2ae-c979f4d4fe7f,2020-12-03 06:51:47,Georgia,9,"[25, 29, 24, 21, 23, 13, 10, 16, 22, 11]",[5],"[8, 3, 2, 1, 9, 4, 10, 7, 6]",78
691,7468f35b-0794-4337-9241-48d6b9b327a7,2020-12-03 06:51:47,California,7,"[25, 18, 11, 16, 29, 22, 26, 23, 13, 27]","[3, 6, 10]","[8, 7, 9, 1, 4, 5, 2]",28
692,61f35297-9a64-4a10-a0b9-260c5d8dcfe4,2020-12-03 06:51:47,Georgia,10,"[16, 18, 24, 27, 26, 22, 14, 12, 17, 20]",[],"[6, 8, 10, 5, 7, 4, 3, 1, 9, 2]",49
693,8f3f9ff6-ea09-48c2-a542-88f457e70007,2020-12-03 06:51:47,Texas,2,"[16, 26, 10, 27, 29, 24, 18, 20, 19, 28]","[1, 9, 2, 7, 6, 5, 10, 8]","[3, 4]",88
694,a40b1f48-959a-4da7-abe9-0518a73063af,2020-12-03 06:51:47,Georgia,8,"[21, 20, 23, 17, 29, 16, 26, 11, 27, 13]","[4, 2]","[7, 6, 8, 10, 5, 3, 9, 1]",92
695,d4d2fbb2-3df6-41b8-9762-05e8baecf370,2020-12-03 06:51:47,Texas,5,"[10, 12, 26, 28, 25, 19, 27, 16, 13, 20]","[1, 6, 2, 7, 9]","[8, 4, 10, 5, 3]",83
696,4fe9591c-f85f-4d5b-b44f-2977d048155c,2020-12-03 06:51:47,Texas,1,"[24, 28, 25, 15, 12, 21, 11, 19, 13, 16]","[7, 2, 8, 4, 3, 9, 10, 5, 1]",[6],34
697,94e0b5a0-4b51-4868-9834-a416d094066b,2020-12-03 06:51:47,Florida,7,"[23, 28, 21, 29, 16, 15, 27, 18, 20, 25]","[5, 9, 6]","[1, 8, 7, 10, 2, 3, 4]",62
698,59902b93-b697-490f-a842-44192785f6ee,2020-12-03 06:51:47,California,10,"[27, 19, 26, 15, 22, 20, 13, 14, 21, 12]",[],"[6, 5, 7, 1, 9, 10, 3, 4, 8, 2]",67
699,dc83f330-aec9-40b5-a21a-e9ec9aa00d4a,2020-12-03 06:51:47,California,2,"[12, 23, 11, 21, 13, 29, 27, 19, 16, 18]","[10, 9, 6, 7, 4, 3, 2, 5]","[8, 1]",75
700,1da4428e-30fc-4f33-82ac-d2ec7f17e9ef,2020-12-03 06:51:47,Florida,8,"[17, 10, 13, 22, 19, 14, 12, 29, 23, 27]","[1, 3]","[8, 5, 7, 10, 9, 6, 2, 4]",38
701,0d50906b-360c-4dd2-9e91-d89d1d50be85,2020-12-03 06:51:47,Georgia,10,"[29, 14, 17, 15, 11, 18, 21, 12, 26, 22]",[],"[6, 4, 9, 10, 5, 3, 1, 8, 7, 2]",23
702,f29aab23-8834-4f36-97f1-3f526194848f,2020-12-03 06:51:47,Florida,3,"[29, 27, 15, 28, 11, 12, 17, 21, 16, 19]","[5, 9, 1, 4, 8, 10, 7]","[3, 2, 6]",62
703,fd6413b5-936e-4a7d-80fa-767ae720dc92,2020-12-03 06:51:47,Florida,5,"[18, 19, 29, 15, 23, 14, 21, 27, 16, 25]","[5, 1, 3, 8, 2]","[10, 7, 4, 9, 6]",65
704,d7b99134-7ff1-439f-85b1-7d3ac49ba1d0,2020-12-03 06:51:47,Florida,7,"[24, 27, 19, 23, 18, 20, 26, 28, 25, 16]","[7, 5, 9]","[2, 4, 3, 8, 10, 1, 6]",90
705,116d3e15-83f7-42c2-b2ea-210d82837f9a,2020-12-03 06:51:47,Texas,1,"[10, 26, 28, 15, 11, 23, 12, 21, 25, 20]","[9, 7, 8, 6, 1, 4, 10, 5, 3]",[2],82
706,5870672b-b01f-48b6-9de9-b3349c3b3693,2020-12-03 06:51:47,New York,10,"[22, 14, 21, 25, 10, 18, 12, 24, 28, 20]",[],"[1, 8, 5, 2, 3, 6, 4, 9, 10, 7]",12
707,ff16e16b-4d4c-4449-baba-7490b92b85f8,2020-12-03 06:51:47,Texas,10,"[28, 22, 11, 29, 15, 25, 21, 14, 19, 17]",[],"[9, 7, 8, 4, 3, 6, 1, 10, 5, 2]",50
708,8dfdbf16-334c-4ee7-aeca-1346ede1c990,2020-12-03 06:51:47,New York,8,"[11, 19, 14, 20, 27, 18, 25, 22, 16, 13]","[2, 9]","[4, 7, 10, 8, 3, 6, 5, 1]",24
709,483d55ef-d0ae-4a0f-957e-6eaf46c81da4,2020-12-03 06:51:47,Texas,10,"[14, 10, 12, 24, 19, 15, 16, 18, 23, 21]",[],"[5, 2, 6, 9, 8, 3, 1, 10, 7, 4]",17
710,e4cb674b-b54e-43bb-beb3-7f3ebfdcc935,2020-12-03 06:51:47,Florida,4,"[14, 28, 11, 29, 24, 25, 22, 23, 15, 10]","[4, 5, 2, 7, 10, 3]","[9, 8, 6, 1]",49
711,a8179c77-f10b-4868-bbc0-a4a472a1b269,2020-12-03 06:51:47,Georgia,2,"[20, 21, 16, 24, 19, 23, 15, 10, 18, 17]","[10, 6, 8, 2, 5, 4, 3, 1]","[7, 9]",48
712,1692bc8f-bf6a-47fd-99e1-ea04b34e75e2,2020-12-03 06:51:47,California,1,"[29, 14, 19, 23, 12, 27, 16, 28, 11, 13]","[9, 8, 10, 1, 5, 3, 2, 7, 6]",[4],40
713,234434d9-b67c-4fcd-9d82-acd1366145ba,2020-12-03 06:51:47,Texas,1,"[28, 11, 10, 20, 15, 29, 13, 21, 16, 19]","[7, 4, 3, 6, 1, 8, 9, 5, 2]",[10],17
714,dc2cc5d6-db4e-43ec-ad8c-f4c1d270d934,2020-12-03 06:51:47,New York,6,"[13, 21, 10, 28, 16, 17, 22, 26, 18, 15]","[7, 9, 3, 1]","[6, 10, 4, 5, 8, 2]",98
715,ba6f738e-c138-4042-9192-754ec9421ed7,2020-12-03 06:51:47,Georgia,5,"[29, 21, 18, 25, 11, 14, 26, 10, 28, 22]","[2, 9, 1, 10, 3]","[8, 5, 7, 6, 4]",13
716,bf5152e3-1a58-49d0-ad1b-f7e09dd8f154,2020-12-03 06:51:47,Georgia,10,"[26, 23, 10, 28, 15, 14, 12, 19, 20, 21]",[],"[7, 3, 5, 9, 4, 6, 2, 10, 1, 8]",98
717,91410ae9-89e6-4013-bbc4-96744e0c2dad,2020-12-03 06:51:47,California,5,"[25, 16, 18, 23, 15, 21, 13, 28, 24, 10]","[3, 9, 6, 5, 2]","[4, 1, 7, 8, 10]",98
718,6e14ae6a-8f63-4fc2-9df1-9e8b5d1cc277,2020-12-03 06:51:47,Texas,5,"[10, 18, 29, 25, 26, 15, 24, 13, 22, 16]","[2, 9, 10, 3, 7]","[8, 1, 5, 6, 4]",80
719,c2166871-f3f1-4ea5-8bd9-5a13742b1874,2020-12-03 06:51:47,New York,8,"[23, 19, 25, 11, 10, 14, 17, 12, 21, 20]","[3, 10]","[2, 5, 1, 8, 6, 7, 9, 4]",33
720,b7bf1373-5dba-4e94-a7b5-7444c3c397ec,2020-12-03 06:51:47,Georgia,2,"[20, 25, 14, 26, 18, 22, 15, 12, 23, 16]","[1, 7, 9, 5, 10, 4, 3, 8]","[6, 2]",46
721,2223d4e8-9238-4bee-b43b-5ad264fd8d79,2020-12-03 06:51:47,New York,8,"[26, 14, 29, 21, 18, 22, 19, 10, 17, 25]","[4, 3]","[6, 1, 9, 7, 2, 10, 8, 5]",99
722,a4cfed83-7396-496e-b905-4182480c8cac,2020-12-03 06:51:47,California,2,"[20, 12, 17, 16, 24, 25, 21, 15, 28, 23]","[7, 1, 5, 3, 10, 9, 4, 6]","[8, 2]",55
723,ed89f449-e6c3-4218-9d95-f064bcd2a002,2020-12-03 06:51:47,Georgia,9,"[12, 20, 19, 15, 25, 18, 14, 21, 22, 23]",[1],"[6, 9, 2, 5, 8, 10, 4, 7, 3]",26
724,cbdfa8c5-081b-4f79-a2e8-ffa7f3b67485,2020-12-03 06:51:47,California,7,"[20, 21, 11, 29, 14, 25, 24, 15, 17, 26]","[4, 7, 6]","[9, 1, 3, 10, 8, 5, 2]",75
725,cbc03f61-e0d7-4e6a-b5c3-87ed1d2af689,2020-12-03 06:51:47,Florida,10,"[17, 27, 15, 16, 24, 25, 20, 21, 14, 19]",[],"[7, 8, 6, 10, 1, 9, 5, 3, 2, 4]",6
726,68e9c7f9-5b88-4852-a98c-680f43ee50d5,2020-12-03 06:51:47,Texas,3,"[10, 24, 23, 11, 25, 22, 17, 20, 15, 27]","[3, 9, 8, 4, 10, 2, 5]","[6, 1, 7]",95
727,9d543b15-5be5-453f-b105-5c937930600f,2020-12-03 06:51:47,Georgia,10,"[10, 13, 20, 24, 15, 18, 14, 19, 17, 25]",[],"[9, 2, 6, 4, 3, 1, 5, 8, 10, 7]",76
728,50a23c89-175d-4a63-8039-64d8e2b89ed1,2020-12-03 06:51:47,California,1,"[18, 10, 13, 11, 29, 17, 14, 23, 24, 28]","[7, 10, 5, 6, 9, 4, 1, 2, 8]",[3],93
729,f48a256c-d5fb-4e35-9487-6c53122757dc,2020-12-03 06:51:47,California,10,"[14, 18, 12, 23, 21, 27, 22, 26, 11, 28]",[],"[3, 4, 6, 1, 8, 10, 7, 2, 5, 9]",27
730,233ab775-4038-4db4-9b14-41638b525c27,2020-12-03 06:51:47,Florida,2,"[11, 27, 24, 28, 22, 18, 20, 12, 29, 17]","[4, 2, 6, 3, 7, 9, 1, 5]","[10, 8]",96
731,cc032c8d-353a-4209-86ff-1b7a0a18041f,2020-12-03 06:51:47,Florida,1,"[19, 23, 26, 10, 24, 16, 11, 15, 13, 22]","[4, 6, 3, 8, 1, 10, 9, 2, 5]",[7],47
732,4cfc5d21-adac-4c14-a320-a4bfd86e193a,2020-12-03 06:51:47,Texas,2,"[15, 20, 22, 12, 13, 29, 24, 26, 25, 19]","[2, 5, 3, 1, 7, 8, 4, 9]","[10, 6]",74
